PC1,PC2,PC3,PC4,KMeans_Pred
-3.3816247855884765,-0.23630151587373263,-1.3642535596211216,2.5819764434821657,0
5.783376296512413,6.682090283921621,0.6544200736088058,0.08963764204422206,2
2.0297236995727888,1.0504074455853816,-0.8549784288378482,-0.3714477839930488,1
2.2794917064380344,0.1952752262626332,-0.8015354440329392,-0.06736049557771437,3
-0.8062091357080184,1.3034905887085473,-1.2292269922654444,-0.04236187530190725,0
-1.191837355829424,-0.5567571642158575,-0.7179659533578832,0.5502059825775275,0
1.91806245153453,-0.42746824472560874,0.14074199309436664,-0.4722529548012151,1
2.0191972111273904,-1.784382455889175,-0.38031649800196904,0.26438905437246113,3
-0.575572154871134,-0.9975514782350944,1.7522407174483103,-1.37803039366036,1
0.02662346516612996,-0.016064081509922463,-0.03854633429920489,-1.2248423201012804,1
-2.3194238672962313,-0.7694073280346794,0.7327400733564348,0.49208304331665936,0
0.17167473056172075,-0.09480764089342562,0.012026455002027984,-0.3768338336737764,1
2.8183228570177117,-0.9144809676023482,-0.10180716960616046,1.2422793127958074,3
4.088544125700128,-0.4294619088701972,-0.2615471087167747,2.3070867062181386,3
-1.2444643640093267,-0.028917431631789666,-0.1481593922688751,-0.48104592410803926,1
-2.5540491881613603,-0.21502795550980078,-0.08849046567447058,0.4622264414510299,0
0.9260927074506506,0.828230655266385,0.34201560860092023,-1.5951993840400431,1
-2.371970474867684,-1.1775129456893199,0.39892283200714607,1.1580450105119493,0
-1.997642247801405,0.9583615863528234,-1.2180366100923088,0.5609166061691718,0
-0.7550085380741283,-0.08789385675038901,-0.42328769267409483,-0.8546371754144826,1
0.6022316119482017,0.17343570796484645,-0.24315820598616902,-1.117937214396122,1
0.40143770458077543,-1.4119897338384428,0.22568526389528723,-0.5632947822750949,1
-0.46393616539244237,1.2918734692462943,0.5992383442439488,-0.9398341717946834,1
-2.854836240303579,-0.3520823821824611,-0.7008593960359502,1.2962705007644104,0
0.30229979978487687,-0.09757106690803825,-0.09063755867783223,-0.8796751203818187,1
2.4271412529402823,1.151813073930163,1.8285381093419864,0.2760802228071381,3
2.067989933317089,-1.5353134941962445,-0.25277201484787726,0.7915244031143589,3
2.6412058310387407,-2.9973644598194555,-1.7218778611223189,2.8271102706357696,3
0.6173125975107282,-1.430477232944298,-0.24443663986788552,-0.35871759342836834,1
-0.8535289439327005,-0.6544851120419424,0.6198846672515506,-0.7221828722006207,1
-0.8206311312965884,0.6395700721266835,-0.3899231521901519,-0.7065952414225076,1
-0.5510355640952446,-1.2338861818339923,3.1013500589474425,-0.1153110254530788,1
0.4985243854930937,1.390744315634252,-0.23852611256017398,-1.0740979126663404,1
-1.8874510567821303,-0.10945301487766558,1.1097515908443174,0.05625677486976781,0
-2.8640639181248795,0.4859979854996437,0.22316658140449727,0.8163643575512333,0
